name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,additional_lanes_on_left_side,length_of_left_side_lanes,additional_lanes_on_right_side,length_of_right_side_lanes
nan,597324977,,,,5649130670,5687725029,,1,0.05181,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9195007,33.4069784,0.0 -111.9195076,33.4074443,0.0</coordinates></LineString>",,,,,,,
nan,591758323,,,,5649130670,5649130648,,2,0.011334,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9195007,33.4069784,0.0 -111.9195687,33.4069822,0.0 -111.9196209,33.4069708,0.0</coordinates></LineString>",,,,,,,
nan,591758323,,,,5649130670,5649130661,,2,0.039119,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9195007,33.4069784,0.0 -111.9194645,33.4069557,0.0 -111.9194055,33.4069197,0.0 -111.9193964,33.40688,0.0 -111.9194214,33.4068137,0.0 -111.9194348,33.4068009,0.0 -111.9194667,33.4067702,0.0 -111.9195665,33.4067513,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604600,,,,41641142,41641144,,2,0.05707,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9239973,33.3508331,0.0 -111.9233965,33.3507256,0.0</coordinates></LineString>",,,,,,,
South Rita Lane,5613867,,,,41641142,41647710,,2,0.097829,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9239973,33.3508331,0.0 -111.9242548,33.34998,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604600,,,,41641142,41641123,,2,0.38466700000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9239973,33.3508331,0.0 -111.9242806,33.3508905,0.0 -111.9253534,33.3509048,0.0 -111.9253534,33.3510155,0.0 -111.9253534,33.3514354,0.0 -111.9269413,33.3514354,0.0 -111.9271559,33.3514497,0.0 -111.9273018,33.3515214,0.0 -111.9273876,33.3516433,0.0</coordinates></LineString>",,,,,,,
South Rita Lane,5613867,,,,41641142,41708390,,2,0.085567,2,40.25,,,,,,,,,"<LineString><coordinates>-111.9239973,33.3508331,0.0 -111.9238514,33.3513135,0.0 -111.9238171,33.3515859,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604600,,,,41641144,41641142,,2,0.05707,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9233965,33.3507256,0.0 -111.9239973,33.3508331,0.0</coordinates></LineString>",,,,,,,
Chelsea Manor,5609477,,,,41641144,41679275,,2,0.062677,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9233965,33.3507256,0.0 -111.9229674,33.3506396,0.0 -111.9227442,33.3506969,0.0</coordinates></LineString>",,,,,,,
Chelsea Manor,5609478,,,,41641144,41641144,,2,0.584464,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9233965,33.3507256,0.0 -111.9232163,33.351292,0.0 -111.922418,33.3513278,0.0 -111.9222893,33.3512418,0.0 -111.9219288,33.3507686,0.0 -111.9219031,33.3505965,0.0 -111.9219031,33.3499154,0.0 -111.9219202,33.3498366,0.0 -111.9219803,33.3497792,0.0 -111.9234308,33.3497864,0.0 -111.9235682,33.3497935,0.0 -111.9236197,33.3498652,0.0 -111.9236111,33.3500086,0.0 -111.9233965,33.3507256,0.0</coordinates></LineString>",,,,,,,
Chelsea Manor,5609478,,,,41641144,41641144,,2,0.5844640000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9233965,33.3507256,0.0 -111.9236111,33.3500086,0.0 -111.9236197,33.3498652,0.0 -111.9235682,33.3497935,0.0 -111.9234308,33.3497864,0.0 -111.9219803,33.3497792,0.0 -111.9219202,33.3498366,0.0 -111.9219031,33.3499154,0.0 -111.9219031,33.3505965,0.0 -111.9219288,33.3507686,0.0 -111.9222893,33.3512418,0.0 -111.922418,33.3513278,0.0 -111.9232163,33.351292,0.0 -111.9233965,33.3507256,0.0</coordinates></LineString>",,,,,,,
South Kenwood Lane,5676659,,,,41641149,42477621,,2,0.09647499999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9027744,33.3506069,0.0 -111.9027916,33.3514744,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604601,,,,41641149,41641157,,2,0.22104899999999997,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9027744,33.3506069,0.0 -111.9044996,33.3505926,0.0 -111.9047142,33.3506499,0.0 -111.9048687,33.3507431,0.0 -111.9050146,33.3509009,0.0</coordinates></LineString>",,,,,,,
"['South Hazelton Lane', 'South Kenwood Lane', 'East Brentrup Drive']","[5672552, 5676659, 5659516]",,,,41641149,41641202,,2,0.458065,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9027744,33.3506069,0.0 -111.9027744,33.3498182,0.0 -111.9061132,33.3497824,0.0 -111.9061304,33.3499043,0.0 -111.9061046,33.3500835,0.0 -111.9060274,33.3503129,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604601,,,,41641157,42716132,,2,0.054984000000000005,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9050146,33.3509009,0.0 -111.905317,33.351326,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604601,,,,41641157,41641149,,2,0.221049,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9050146,33.3509009,0.0 -111.9048687,33.3507431,0.0 -111.9047142,33.3506499,0.0 -111.9044996,33.3505926,0.0 -111.9027744,33.3506069,0.0</coordinates></LineString>",,,,,,,
East Chilton Drive,5641610,,,,41641157,41968211,,2,0.25478,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9050146,33.3509009,0.0 -111.9047056,33.3510801,0.0 -111.9044567,33.3512737,0.0 -111.904285,33.3514601,0.0 -111.904122,33.3516393,0.0 -111.9040018,33.3517612,0.0 -111.9038387,33.3518831,0.0 -111.9036499,33.3519691,0.0 -111.9034611,33.3519978,0.0 -111.9028002,33.3519978,0.0</coordinates></LineString>",,,,,,,
South Hazelton Lane,5672552,,,,41641157,41641202,,2,0.11585899999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9050146,33.3509009,0.0 -111.9057442,33.3505639,0.0 -111.9058987,33.350442,0.0 -111.9060274,33.3503129,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604603,,,,41641168,41641174,,2,0.134169,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9312497,33.3510345,0.0 -111.9310416,33.3512049,0.0 -111.9308184,33.3512909,0.0 -111.930621,33.3513267,0.0 -111.930106,33.3513267,0.0 -111.9299171,33.3513076,0.0</coordinates></LineString>",,,,,,,
"['South McAllister Avenue', 'South la Rosa Drive', 'East Brentrup Drive']","[5659522, 5639978, 5624535]",,,,41641168,3940243165,,2,0.28500600000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9312497,33.3510345,0.0 -111.9314021,33.3508679,0.0 -111.9314793,33.3506743,0.0 -111.9315051,33.3505237,0.0 -111.9315051,33.3497279,0.0 -111.930621,33.3497207,0.0 -111.9306182,33.3492578,0.0</coordinates></LineString>",,,,,,,
"['South McAllister Avenue', 'East Chilton Drive', 'South Palm Drive']","[5624538, 5627482, 5641615]",,,,41641168,41641175,,2,0.448138,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9312497,33.3510345,0.0 -111.9313935,33.3511475,0.0 -111.9314707,33.351255,0.0 -111.9315137,33.3513769,0.0 -111.9315222,33.352015,0.0 -111.9291447,33.3520222,0.0 -111.9291276,33.3512335,0.0 -111.9291877,33.35104,0.0</coordinates></LineString>",,,,,,,
South la Rosa Drive,5639975,,,,41641168,41942000,,2,0.08131999999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9312497,33.3510345,0.0 -111.9307516,33.3506679,0.0 -111.9307069,33.3504951,0.0</coordinates></LineString>",,,,,,,
East Hancock Avenue,5613621,,,,41706705,41623161,,2,0.0807,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299143,33.4467436,0.0 -111.9296832,33.4468691,0.0 -111.9295418,33.446939,0.0 -111.9293165,33.4469614,0.0 -111.9291237,33.4469089,0.0</coordinates></LineString>",,,,,,,
North McAllister Avenue,5663205,,,,41706705,1387060396,,2,0.18107900000000002,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299143,33.4467436,0.0 -111.930094,33.4466474,0.0 -111.9302824,33.4464445,0.0 -111.930357,33.4462589,0.0 -111.9303625,33.4460441,0.0 -111.9303524,33.4457875,0.0 -111.9303241,33.4456418,0.0 -111.9302858,33.4455527,0.0 -111.9300882,33.4453214,0.0</coordinates></LineString>",,,,,,,
"['East Grace Drive', 'North McAllister Avenue']","[5663208, 5657569]",,,,41706705,41535037,,2,0.528965,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299143,33.4467436,0.0 -111.930116,33.4469948,0.0 -111.9303022,33.447365,0.0 -111.930373,33.4476766,0.0 -111.9303908,33.45034,0.0 -111.9295577,33.4503607,0.0 -111.9291058,33.450372,0.0</coordinates></LineString>",,,,,,,
"['North Saguaro Drive', 'East Saguaro Drive']","[5676442, 5686372]",,,,41706705,41643826,,2,0.277245,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299143,33.4467436,0.0 -111.9297435,33.446572,0.0 -111.9296383,33.4464697,0.0 -111.9295434,33.4463775,0.0 -111.9294833,33.4461926,0.0 -111.9294997,33.4459184,0.0 -111.9294681,33.4458097,0.0 -111.9293354,33.4457447,0.0 -111.9292146,33.4457176,0.0 -111.9286975,33.4458363,0.0 -111.9284151,33.4458361,0.0 -111.9282631,33.4458067,0.0 -111.9281549,33.4457858,0.0 -111.9277991,33.4457727,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604613,,,,41641174,41641214,,2,0.032776000000000007,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299171,33.3513076,0.0 -111.9299859,33.3510185,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604603,,,,41641174,41641175,,2,0.07431899999999998,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299171,33.3513076,0.0 -111.9297026,33.351255,0.0 -111.9293593,33.3510973,0.0 -111.9291877,33.35104,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604603,,,,41641174,41641168,,2,0.134169,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9299171,33.3513076,0.0 -111.930106,33.3513267,0.0 -111.930621,33.3513267,0.0 -111.9308184,33.3512909,0.0 -111.9310416,33.3512049,0.0 -111.9312497,33.3510345,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604603,,,,41641175,41573859,,2,0.064236,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9291877,33.35104,0.0 -111.9289559,33.3509754,0.0 -111.9287671,33.3509611,0.0 -111.9285096,33.3509539,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604603,,,,41641175,41641174,,2,0.074319,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9291877,33.35104,0.0 -111.9293593,33.3510973,0.0 -111.9297026,33.351255,0.0 -111.9299171,33.3513076,0.0</coordinates></LineString>",,,,,,,
"['South McAllister Avenue', 'East Chilton Drive', 'South Palm Drive']","[5624538, 5627482, 5641615]",,,,41641175,41641168,,2,0.44813800000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9291877,33.35104,0.0 -111.9291276,33.3512335,0.0 -111.9291447,33.3520222,0.0 -111.9315222,33.352015,0.0 -111.9315137,33.3513769,0.0 -111.9314707,33.351255,0.0 -111.9313935,33.3511475,0.0 -111.9312497,33.3510345,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598483,,,,41592026,41592029,,2,0.046026000000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9031823,33.4057797,0.0 -111.9029651,33.4054076,0.0</coordinates></LineString>",,,,,,,
South Lakeshore Drive,5639929,,,,41641179,41647702,,2,0.049281,2,-1,,,,,,,,,"<LineString><coordinates>-111.9198082,33.3501732,0.0 -111.9198192,33.3497301,0.0</coordinates></LineString>",,,,,,,
South Lakeshore Drive,5639929,,,,41641179,41641118,,2,0.038418999999999995,2,-1,,,,,,,,,"<LineString><coordinates>-111.9198082,33.3501732,0.0 -111.9198106,33.3505187,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604605,,,,41641179,41641182,,2,0.106282,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9198082,33.3501732,0.0 -111.9195188,33.3501889,0.0 -111.9192098,33.3502463,0.0 -111.9186948,33.3503754,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598483,,,,41592029,41592026,,2,0.046026000000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9029651,33.4054076,0.0 -111.9031823,33.4057797,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,30655500,,,,41592029,41592031,,2,0.049894999999999995,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9029651,33.4054076,0.0 -111.9026631,33.405527,0.0 -111.9024826,33.4056052,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,30655500,,,,41592029,41495634,,2,0.12171,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9029651,33.4054076,0.0 -111.9034439,33.4052183,0.0 -111.9037872,33.405118,0.0 -111.9041992,33.4050607,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604605,,,,41641182,41641188,,2,0.296508,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9186948,33.3503754,0.0 -111.9184545,33.3504255,0.0 -111.9181627,33.3504399,0.0 -111.9155105,33.3504255,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604605,,,,41641182,41641179,,2,0.106282,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9186948,33.3503754,0.0 -111.9192098,33.3502463,0.0 -111.9195188,33.3501889,0.0 -111.9198082,33.3501732,0.0</coordinates></LineString>",,,,,,,
"['South Oak Street', 'East Brentrup Drive']","[5659517, 5622077]",,,,41641182,42284677,,2,0.36508100000000004,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9186948,33.3503754,0.0 -111.9186348,33.3501818,0.0 -111.9186305,33.3500568,0.0 -111.9186176,33.3496871,0.0 -111.9155191,33.3496656,0.0</coordinates></LineString>",,,,,,,
East Concorda Drive,5685975,,,,41592031,41495364,,2,0.32464499999999996,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9024826,33.4056052,0.0 -111.9023182,33.4052812,0.0 -111.9022828,33.4050626,0.0 -111.9022828,33.4048617,0.0 -111.902747,33.4046523,0.0 -111.9030402,33.4045426,0.0 -111.9032964,33.4044732,0.0 -111.9039456,33.4042798,0.0 -111.9046646,33.4040657,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,30655500,,,,41592031,3981260818,,2,0.183041,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9024826,33.4056052,0.0 -111.9021478,33.4057342,0.0 -111.9018202,33.4057851,0.0 -111.9017788,33.4057915,0.0 -111.9014011,33.4058059,0.0 -111.9005514,33.4057987,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,30655500,,,,41592031,41592029,,2,0.049894999999999995,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9024826,33.4056052,0.0 -111.9026631,33.405527,0.0 -111.9029651,33.4054076,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604605,,,,41641188,41641182,,2,0.296508,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9155105,33.3504255,0.0 -111.9181627,33.3504399,0.0 -111.9184545,33.3504255,0.0 -111.9186948,33.3503754,0.0</coordinates></LineString>",,,,,,,
South Juniper Street,5664184,,,,41641188,42284677,,2,0.084501,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9155105,33.3504255,0.0 -111.9155146,33.3500647,0.0 -111.9155156,33.3499738,0.0 -111.9155191,33.3496656,0.0</coordinates></LineString>",,,,,,,
South Juniper Street,5664184,,,,41641188,41641195,,2,0.086112,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9155105,33.3504255,0.0 -111.9155063,33.3508042,0.0 -111.9155041,33.3510063,0.0 -111.9155019,33.3511999,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598484,,,,41592037,41592039,,2,0.068533,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8949314,33.4054773,0.0 -111.8941933,33.4054916,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598484,,,,41592037,41547986,,2,0.158831,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8949314,33.4054773,0.0 -111.895515,33.4054844,0.0 -111.8961845,33.4055346,0.0 -111.8966394,33.4055203,0.0</coordinates></LineString>",,,,,,,
"['East el Parque Drive', 'South Bala Drive']","[5668087, 5609215]",,,,41592037,41547985,,2,0.252436,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8949314,33.4054773,0.0 -111.8949358,33.405874,0.0 -111.89494,33.4062583,0.0 -111.8954619,33.4062626,0.0 -111.8959871,33.4063156,0.0 -111.896339,33.4063084,0.0 -111.8966909,33.4061866,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604607,,,,41641189,41641191,,2,0.12436499999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9077183,33.3505495,0.0 -111.9090572,33.3505424,0.0</coordinates></LineString>",,,,,,,
South Taylor Drive,5658634,,,,41641189,42271539,,2,0.057548,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9077183,33.3505495,0.0 -111.9077612,33.3510658,0.0</coordinates></LineString>",,,,,,,
"['South Taylor Drive', 'East Brentrup Drive']","[5658634, 5659519]",,,,41641189,42022189,,2,0.232465,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9077183,33.3505495,0.0 -111.9076668,33.3502914,0.0 -111.9075638,33.3500405,0.0 -111.9075037,33.3498828,0.0 -111.9075037,33.3497609,0.0 -111.9090315,33.3497465,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598484,,,,41592039,41592037,,2,0.068533,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8941933,33.4054916,0.0 -111.8949314,33.4054773,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598484,,,,41592039,41592041,,2,0.203529,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8941933,33.4054916,0.0 -111.8935581,33.4055346,0.0 -111.8931118,33.4055346,0.0 -111.8925539,33.4054916,0.0 -111.8920055,33.4054753,0.0</coordinates></LineString>",,,,,,,
South Bala Drive,5609216,,,,41592039,41677374,,2,0.086858,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8941933,33.4054916,0.0 -111.8941849,33.405108,0.0 -111.8941761,33.4047106,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604607,,,,41641191,41641189,,2,0.12436499999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9090572,33.3505424,0.0 -111.9077183,33.3505495,0.0</coordinates></LineString>",,,,,,,
South Kachina Drive,5646049,,,,41641191,42022189,,2,0.088538,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9090572,33.3505424,0.0 -111.9090401,33.3501767,0.0 -111.9090315,33.3497465,0.0</coordinates></LineString>",,,,,,,
South Kachina Drive,5646049,,,,41641191,42022148,,2,0.14188599999999998,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9090572,33.3505424,0.0 -111.9090744,33.3506786,0.0 -111.9091688,33.3508077,0.0 -111.909349,33.3509869,0.0 -111.9095418,33.3511539,0.0 -111.9095808,33.3511876,0.0 -111.9097095,33.3512952,0.0 -111.9097868,33.3514386,0.0 -111.9098469,33.3515963,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598484,,,,41592041,41592039,,2,0.203529,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8920055,33.4054753,0.0 -111.8925539,33.4054916,0.0 -111.8931118,33.4055346,0.0 -111.8935581,33.4055346,0.0 -111.8941933,33.4054916,0.0</coordinates></LineString>",,,,,,,
South Price Road,605746858,,,,41592041,41969515,,1,0.087421,2,-1,,,,,,,,,"<LineString><coordinates>-111.8920055,33.4054753,0.0 -111.8920051,33.4050926,0.0 -111.8920046,33.4046891,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604609,,,,41641195,41641201,,2,0.136055,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9155019,33.3511999,0.0 -111.9148067,33.3511999,0.0 -111.9145578,33.3512429,0.0 -111.9143261,33.3513361,0.0 -111.9141182,33.3514641,0.0</coordinates></LineString>",,,,,,,
South Juniper Street,5664184,,,,41641195,41641188,,2,0.086112,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9155019,33.3511999,0.0 -111.9155041,33.3510063,0.0 -111.9155063,33.3508042,0.0 -111.9155105,33.3504255,0.0</coordinates></LineString>",,,,,,,
South Juniper Street,5664184,,,,41641195,42355069,,2,0.07459700000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9155019,33.3511999,0.0 -111.9155105,33.3516014,0.0 -111.915562,33.3517304,0.0 -111.9156564,33.3518379,0.0</coordinates></LineString>",,,,,,,
East Palmcroft Drive,5598485,,,,41592044,41582923,,2,0.15457200000000001,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9327465,33.4050248,0.0 -111.9310814,33.4050391,0.0</coordinates></LineString>",,,,,,,
South la Corta Drive,30657077,,,,41592044,41961184,,2,0.088434,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9327465,33.4050248,0.0 -111.9327465,33.4046343,0.0 -111.9327465,33.4042295,0.0</coordinates></LineString>",,,,,,,
South la Corta Drive,30657077,,,,41592044,41786110,,2,0.068537,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9327465,33.4050248,0.0 -111.9327515,33.4052051,0.0 -111.9327574,33.4054187,0.0 -111.9327636,33.405641,0.0</coordinates></LineString>",,,,,,,
"['East Palmcroft Drive', 'South Evergreen Road']","[5677885, 5598486]",,,,41592048,42491447,,2,0.299971,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8894302,33.4053786,0.0 -111.8886491,33.4052926,0.0 -111.8884689,33.4052855,0.0 -111.8883058,33.405307,0.0 -111.8880998,33.4053571,0.0 -111.887499,33.4038668,0.0</coordinates></LineString>",,,,,,,
South Cottonwood Drive,396134427,,,,41592048,41606482,,2,0.08903799999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8894302,33.4053786,0.0 -111.8894624,33.4051491,0.0 -111.8894819,33.4050103,0.0 -111.8895417,33.4045833,0.0</coordinates></LineString>",,,,,,,
South Cottonwood Drive,396134427,,,,41592048,41606480,,2,0.083484,-1,-1,,,,,,,,,"<LineString><coordinates>-111.8894302,33.4053786,0.0 -111.8893787,33.4057584,0.0 -111.8893657,33.4061268,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604609,,,,41641201,41641195,,2,0.136055,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9141182,33.3514641,0.0 -111.9143261,33.3513361,0.0 -111.9145578,33.3512429,0.0 -111.9148067,33.3511999,0.0 -111.9155019,33.3511999,0.0</coordinates></LineString>",,,,,,,
South Willow Drive,5641617,,,,41641201,3844434015,,2,0.054531,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9141182,33.3514641,0.0 -111.9139913,33.351587,0.0 -111.9138969,33.3517017,0.0 -111.913812,33.3518768,0.0</coordinates></LineString>",,,,,,,
East Chilton Drive,29100138,,,,41641201,41968288,,2,0.06630899999999999,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9141182,33.3514641,0.0 -111.9144092,33.3518006,0.0 -111.9144291,33.3518236,0.0 -111.9144959,33.3519659,0.0</coordinates></LineString>",,,,,,,
Superstition Freeway,436907154,,,,41329906,41259724,,1,0.154447,6,104.65,,,,,,,,,"<LineString><coordinates>-111.9322288,33.3856889,0.0 -111.9338921,33.3857087,0.0</coordinates></LineString>",,,,,,,
East McNair Drive,5604610,,,,41641202,41641206,,2,0.033122,-1,-1,,,,,,,,,"<LineString><coordinates>-111.9060274,33.3503129,0.0 -111.9061991,33.3504062,0.0 -111.9063106,33.3504922,0.0</coordinates></LineString>",,,,,,,
