highway,osmid,ref,x,y,geometry
,5391715752,,116.0978304,40.0896365,POINT (116.0978304 40.0896365)
traffic_signals,1853017509,,116.2931848,40.047467,POINT (116.2931848 40.047467)
,3382414762,,116.2829944,39.9394703,POINT (116.2829944 39.9394703)
,2814741931,,116.2801166,40.0005059,POINT (116.2801166 40.0005059)
,2814741932,,116.280082,40.0006988,POINT (116.280082 40.0006988)
,2814741930,,116.2801982,40.0041643,POINT (116.2801982 40.0041643)
,2814741934,,116.2801388,40.0009446,POINT (116.2801388 40.0009446)
,5391715759,,116.0977172,40.0895584,POINT (116.0977172 40.0895584)
,2814741936,,116.2799275,40.0009316,POINT (116.2799275 40.0009316)
,2122141096,,116.1751552,40.0469922,POINT (116.1751552 40.0469922)
,1590250921,,116.1803648,40.059725,POINT (116.1803648 40.059725)
,529354154,,116.297812,39.9395155,POINT (116.297812 39.9395155)
,2122141099,,116.1705684,40.0476754,POINT (116.1705684 40.0476754)
traffic_signals,1420627381,,116.3091231,40.0035994,POINT (116.3091231 40.0035994)
,529354157,,116.2994733,39.9424766,POINT (116.2994733 39.9424766)
,2122141116,,116.1610614,40.0631432,POINT (116.1610614 40.0631432)
,2122141117,,116.1613856,40.0631598,POINT (116.1613856 40.0631598)
,2122141118,,116.1610564,40.0632552,POINT (116.1610564 40.0632552)
,2122141119,,116.1613851,40.0632721,POINT (116.1613851 40.0632721)
,2122141120,,116.2424067,40.0646508,POINT (116.2424067 40.0646508)
,2122141121,,116.245935,40.0653715,POINT (116.245935 40.0653715)
,2122141122,,116.2449658,40.0672479,POINT (116.2449658 40.0672479)
,2122141123,,116.2371554,40.07437,POINT (116.2371554 40.07437)
,4839755203,,116.1365695,40.1032519,POINT (116.1365695 40.1032519)
,4839755207,,116.1267695,40.1035544,POINT (116.1267695 40.1035544)
,2122141128,,116.2369729,40.0747192,POINT (116.2369729 40.0747192)
,4839755210,,116.1245384,40.1035731,POINT (116.1245384 40.1035731)
,1984318927,,116.3036197,39.9453749,POINT (116.3036197 39.9453749)
,530648534,,116.2232459,39.9763323,POINT (116.2232459 39.9763323)
,4867640790,,116.214443,40.0244982,POINT (116.214443 40.0244982)
,2122141145,,116.2432641,40.0764028,POINT (116.2432641 40.0764028)
,5048454619,,116.2156876,40.0238779,POINT (116.2156876 40.0238779)
traffic_signals,276581852,,116.3093376,40.0351824,POINT (116.3093376 40.0351824)
,276581853,,116.309558,40.0346405,POINT (116.309558 40.0346405)
,276581854,,116.3098963,40.0347494,POINT (116.3098963 40.0347494)
,269422047,,116.1799975,40.0807871,POINT (116.1799975 40.0807871)
,2122141147,,116.2434187,40.0764174,POINT (116.2434187 40.0764174)
,2122141152,,116.24336,40.0765274,POINT (116.24336 40.0765274)
,2122141153,,116.2431956,40.0765322,POINT (116.2431956 40.0765322)
traffic_signals,269422051,,116.1752024,40.0871445,POINT (116.1752024 40.0871445)
,1984318946,,116.2933559,39.951444,POINT (116.2933559 39.951444)
,607866339,,116.3254228,40.0601832,POINT (116.3254228 40.0601832)
traffic_signals,3707620841,,116.2996031,39.9836338,POINT (116.2996031 39.9836338)
,2122141162,,116.2481962,40.0817146,POINT (116.2481962 40.0817146)
,2122141161,,116.2482207,40.0816416,POINT (116.2482207 40.0816416)
,2122141164,,116.239954,40.0829682,POINT (116.239954 40.0829682)
,2122141165,,116.2400938,40.0830011,POINT (116.2400938 40.0830011)
,2122141167,,116.2398893,40.0831066,POINT (116.2398893 40.0831066)
,2122141168,,116.2400262,40.0831386,POINT (116.2400262 40.0831386)
traffic_signals,529337862,,116.2980009,39.9521849,POINT (116.2980009 39.9521849)
,604818952,,116.3038867,39.9239283,POINT (116.3038867 39.9239283)
,5596155410,,116.2441202,40.0975751,POINT (116.2441202 40.0975751)
,5596155414,,116.2434578,40.1016438,POINT (116.2434578 40.1016438)
traffic_signals,321555996,,116.2469172,40.0040042,POINT (116.2469172 40.0040042)
,605048350,,116.1313624,40.0667325,POINT (116.1313624 40.0667325)
,321556000,,116.2355961,39.9988813,POINT (116.2355961 39.9988813)
,321556004,,116.2324251,39.9984449,POINT (116.2324251 39.9984449)
traffic_signals,321556006,,116.2293234,39.997431,POINT (116.2293234 39.997431)
,605048363,,116.1804499,40.0477026,POINT (116.1804499 40.0477026)
,605048369,,116.1751209,40.0488403,POINT (116.1751209 40.0488403)
,1852440484,,116.2507888,40.0763959,POINT (116.2507888 40.0763959)
,605048371,,116.1612669,40.0521775,POINT (116.1612669 40.0521775)
traffic_signals,605048372,,116.1590579,40.0527195,POINT (116.1590579 40.0527195)
,605048377,,116.1490549,40.05598,POINT (116.1490549 40.05598)
,2587332155,,116.1010108,40.0715434,POINT (116.1010108 40.0715434)
,2122141247,,116.2569943,40.0974368,POINT (116.2569943 40.0974368)
,2587332163,,116.1021281,40.0784016,POINT (116.1021281 40.0784016)
,2122141254,,116.2531953,40.1001613,POINT (116.2531953 40.1001613)
,1767362119,,116.3121682,39.9731655,POINT (116.3121682 39.9731655)
,2122141255,,116.2531292,40.1006248,POINT (116.2531292 40.1006248)
,2587332170,,116.1021919,40.0829605,POINT (116.1021919 40.0829605)
traffic_signals,1767362132,,116.3108756,39.979521,POINT (116.3108756 39.979521)
,877071957,,116.1804929,40.0556819,POINT (116.1804929 40.0556819)
,604819034,,116.3043683,39.92399,POINT (116.3043683 39.92399)
,877071965,,116.1805818,40.0476796,POINT (116.1805818 40.0476796)
,877071973,,116.1806568,40.0556774,POINT (116.1806568 40.0556774)
,5671603813,,116.3471703,39.9968745,POINT (116.3471703 39.9968745)
,237538919,,116.3457006,40.0233,POINT (116.3457006 40.0233)
,325029480,,116.2761773,39.9230768,POINT (116.2761773 39.9230768)
,5391715944,,116.1000923,40.0891966,POINT (116.1000923 40.0891966)
,325029482,,116.2755067,39.9232393,POINT (116.2755067 39.9232393)
,5391715946,,116.1001386,40.0891134,POINT (116.1001386 40.0891134)
,5391715943,,116.0990763,40.0889488,POINT (116.0990763 40.0889488)
,5391715949,,116.100229,40.0889251,POINT (116.100229 40.0889251)
,5391715947,,116.1001858,40.0890132,POINT (116.1001858 40.0890132)
,2363166319,,116.3295206,39.9660349,POINT (116.3295206 39.9660349)
,2363166320,,116.3562422,39.9752733,POINT (116.3562422 39.9752733)
,2363166321,,116.3562408,39.9753699,POINT (116.3562408 39.9753699)
,2363166322,,116.355879,39.9774606,POINT (116.355879 39.9774606)
,877071984,,116.1802566,40.0437625,POINT (116.1802566 40.0437625)
,5391715953,,116.100457,40.0884421,POINT (116.100457 40.0884421)
,5391715955,,116.1004105,40.0885291,POINT (116.1004105 40.0885291)
,5391715954,,116.0999925,40.0883134,POINT (116.0999925 40.0883134)
,5391715956,,116.0998139,40.0883578,POINT (116.0998139 40.0883578)
,5391715957,,116.100345,40.0886768,POINT (116.100345 40.0886768)
,5391715958,,116.0995119,40.0884488,POINT (116.0995119 40.0884488)
traffic_signals,2363166330,,116.3634504,39.9806131,POINT (116.3634504 39.9806131)
,528911995,,116.3074495,39.9499914,POINT (116.3074495 39.9499914)
,1767362167,,116.3099147,39.9839226,POINT (116.3099147 39.9839226)
,4839755383,,116.1219217,40.1060299,POINT (116.1219217 40.1060299)
,1767362169,,116.3104953,39.9839399,POINT (116.3104953 39.9839399)
,1767362172,,116.3098827,39.9844182,POINT (116.3098827 39.9844182)
,1767362174,,116.3104625,39.9844352,POINT (116.3104625 39.9844352)
,2117422721,,116.2743593,39.9398234,POINT (116.2743593 39.9398234)
,2117422724,,116.2732954,39.939834,POINT (116.2732954 39.939834)
,528912011,,116.3084827,39.9465074,POINT (116.3084827 39.9465074)
,2117422731,,116.2738094,39.9451623,POINT (116.2738094 39.9451623)
,2117422733,,116.2484713,39.9720039,POINT (116.2484713 39.9720039)
,1737936529,,116.1045312,40.0519948,POINT (116.1045312 40.0519948)
traffic_signals,2117422738,,116.2465015,39.9803934,POINT (116.2465015 39.9803934)
,530648723,,116.213319,39.9593455,POINT (116.213319 39.9593455)
,530648726,,116.2181047,39.959001,POINT (116.2181047 39.959001)
,530648744,,116.2288212,39.9582808,POINT (116.2288212 39.9582808)
motorway_junction,237538987,6,116.3454137,40.0243775,POINT (116.3454137 40.0243775)
traffic_signals,530648749,,116.242139,39.9579364,POINT (116.242139 39.9579364)
,644583087,,116.1224334,40.0545802,POINT (116.1224334 40.0545802)
,2587332275,,116.1032761,40.0875333,POINT (116.1032761 40.0875333)
,5273046708,,116.3645683,39.9809699,POINT (116.3645683 39.9809699)
,5273046709,,116.3645355,39.9815331,POINT (116.3645355 39.9815331)
,5273046710,,116.3645516,39.9812558,POINT (116.3645516 39.9812558)
,5273046711,,116.3657425,39.9812909,POINT (116.3657425 39.9812909)
,5273046712,,116.3645156,39.9818748,POINT (116.3645156 39.9818748)
,5273046713,,116.3655393,39.9818982,POINT (116.3655393 39.9818982)
,3281702593,,116.2829649,39.9395321,POINT (116.2829649 39.9395321)
,4716859075,,116.3137318,39.9341229,POINT (116.3137318 39.9341229)
,3281702595,,116.2843143,39.9380466,POINT (116.2843143 39.9380466)
,528600775,,116.3523487,40.0269994,POINT (116.3523487 40.0269994)
,2273021640,,116.3283222,39.966003,POINT (116.3283222 39.966003)
traffic_signals,2273021641,,116.3279969,39.9662081,POINT (116.3279969 39.9662081)
traffic_signals,2273021642,,116.3281479,39.9662141,POINT (116.3281479 39.9662141)
,2273021643,,116.3283107,39.9662207,POINT (116.3283107 39.9662207)
,2273021644,,116.3282989,39.9664191,POINT (116.3282989 39.9664191)
,877072074,,116.1804195,40.0437576,POINT (116.1804195 40.0437576)
,4551069383,,116.2334728,40.1239733,POINT (116.2334728 40.1239733)
,4551069385,,116.2342052,40.1221,POINT (116.2342052 40.1221)
,4551069386,,116.233422,40.1219933,POINT (116.233422 40.1219933)
,4551069388,,116.2332377,40.1239566,POINT (116.2332377 40.1239566)
,3281702611,,116.284213,39.9389662,POINT (116.284213 39.9389662)
,530648791,,116.2414525,39.9660005,POINT (116.2414525 39.9660005)
,3300183767,,116.2068493,39.9782638,POINT (116.2068493 39.9782638)
,3300183768,,116.2058766,39.9785121,POINT (116.2058766 39.9785121)
,2587332314,,116.1024005,40.0887478,POINT (116.1024005 40.0887478)
,4959588062,,116.2760848,40.0694998,POINT (116.2760848 40.0694998)
,4959588063,,116.2757666,40.0700707,POINT (116.2757666 40.0700707)
,3300183776,,116.2030137,39.978292,POINT (116.2030137 39.978292)
,4959588065,,116.2748291,40.071393,POINT (116.2748291 40.071393)
,4959588066,,116.275182,40.0707186,POINT (116.275182 40.0707186)
,312151779,,116.3284133,39.9915117,POINT (116.3284133 39.9915117)
,4959588070,,116.2758062,40.0699942,POINT (116.2758062 40.0699942)
,2587332329,,116.098765,40.0948445,POINT (116.098765 40.0948445)
,5698244332,,116.199195,39.9929516,POINT (116.199195 39.9929516)
,3300183789,,116.2029872,39.9773614,POINT (116.2029872 39.9773614)
,3300183790,,116.2032708,39.978891,POINT (116.2032708 39.978891)
traffic_signals,530648820,,116.2413453,39.9663891,POINT (116.2413453 39.9663891)
,325914358,,116.315794,39.8959601,POINT (116.315794 39.8959601)
,3300183800,,116.200993,39.9793636,POINT (116.200993 39.9793636)
,3300183801,,116.2056605,39.9804366,POINT (116.2056605 39.9804366)
,3300183802,,116.206441,39.9804161,POINT (116.206441 39.9804161)
,1361170172,,116.2902994,39.9274331,POINT (116.2902994 39.9274331)
,1361170173,,116.2904241,39.9277034,POINT (116.2904241 39.9277034)
,530648832,,116.2418983,39.9622404,POINT (116.2418983 39.9622404)
,1361170176,,116.2902177,39.9294698,POINT (116.2902177 39.9294698)
,3300183811,,116.2026872,39.9804458,POINT (116.2026872 39.9804458)
,3300183812,,116.2033165,39.9803725,POINT (116.2033165 39.9803725)
,3300183813,,116.2033373,39.980525,POINT (116.2033373 39.980525)
,3300183814,,116.204006,39.980465,POINT (116.204006 39.980465)
,2826211079,,116.1112253,40.1062506,POINT (116.1112253 40.1062506)
,3300183815,,116.2033109,39.9803314,POINT (116.2033109 39.9803314)
,3300183816,,116.2039803,39.9802655,POINT (116.2039803 39.9802655)
traffic_signals,1361170185,,116.2825832,39.9307119,POINT (116.2825832 39.9307119)
traffic_signals,586469129,,116.3148041,39.9657794,POINT (116.3148041 39.9657794)
,4839755527,,116.1364081,40.1068103,POINT (116.1364081 40.1068103)
,586469132,,116.3142522,39.9673343,POINT (116.3142522 39.9673343)
,1361170193,,116.2879395,39.9308788,POINT (116.2879395 39.9308788)
,320900882,,116.2889463,39.8989467,POINT (116.2889463 39.8989467)
,1361170196,,116.2877289,39.9308813,POINT (116.2877289 39.9308813)
,1361170197,,116.2919579,39.9308955,POINT (116.2919579 39.9308955)
,1361170199,,116.2931633,39.930883,POINT (116.2931633 39.930883)
traffic_signals,1361170200,,116.3038819,39.9309015,POINT (116.3038819 39.9309015)
traffic_signals,1361170201,,116.2954092,39.9308763,POINT (116.2954092 39.9308763)
,1361170205,,116.2936907,39.931003,POINT (116.2936907 39.931003)
,2481114910,,116.3209699,39.9748434,POINT (116.3209699 39.9748434)
traffic_signals,1361170207,,116.2788391,39.9310194,POINT (116.2788391 39.9310194)
,1361170208,,116.2794125,39.9310734,POINT (116.2794125 39.9310734)
,2481114913,,116.3207913,39.9749067,POINT (116.3207913 39.9749067)
traffic_signals,1361170210,,116.2825859,39.9310651,POINT (116.2825859 39.9310651)
,237539107,,116.2933031,39.988258,POINT (116.2933031 39.988258)
,1361170212,,116.2937816,39.9311218,POINT (116.2937816 39.9311218)
,1361170218,,116.2933955,39.9312288,POINT (116.2933955 39.9312288)
,1361170221,,116.2921755,39.9312346,POINT (116.2921755 39.9312346)
,1361170222,,116.2895018,39.9312388,POINT (116.2895018 39.9312388)
,4551069489,,116.235241,40.1152917,POINT (116.235241 40.1152917)
,4551069492,,116.234016,40.1197435,POINT (116.234016 40.1197435)
,4551069493,,116.2347721,40.1198068,POINT (116.2347721 40.1198068)
,5272918243,,116.3670408,39.9822766,POINT (116.3670408 39.9822766)
,4551069496,,116.2355245,40.1153633,POINT (116.2355245 40.1153633)
,4551069501,,116.237161,40.119971,POINT (116.237161 40.119971)
,2718732097,,116.3395188,39.9445818,POINT (116.3395188 39.9445818)
traffic_signals,321556294,,116.2935518,39.957921,POINT (116.2935518 39.957921)
,1361170247,,116.2915749,39.9315809,POINT (116.2915749 39.9315809)
traffic_signals,321556296,,116.2970839,39.9587132,POINT (116.2970839 39.9587132)
,1737936711,,116.1000208,40.060268,POINT (116.1000208 40.060268)
traffic_signals,321556298,,116.3019089,39.9607688,POINT (116.3019089 39.9607688)
,2718732106,,116.3389004,39.9476559,POINT (116.3389004 39.9476559)
,4551069514,,116.253347,40.0976245,POINT (116.253347 40.0976245)
,4551069517,,116.2502856,40.0994956,POINT (116.2502856 40.0994956)
,3300183884,,116.2037919,39.9800149,POINT (116.2037919 39.9800149)
,3300183885,,116.2037436,39.9797006,POINT (116.2037436 39.9797006)
,3300183886,,116.2054461,39.9795212,POINT (116.2054461 39.9795212)
,3300183887,,116.2062964,39.9795264,POINT (116.2062964 39.9795264)
,3300183888,,116.2054971,39.979822,POINT (116.2054971 39.979822)
traffic_signals,269422419,,116.2128437,40.0668471,POINT (116.2128437 40.0668471)
,3300183889,,116.2063537,39.9798201,POINT (116.2063537 39.9798201)
,269422421,,116.2233606,40.0681915,POINT (116.2233606 40.0681915)
traffic_signals,269422422,,116.225178,40.0684315,POINT (116.225178 40.0684315)
,269422423,,116.2263109,40.0686901,POINT (116.2263109 40.0686901)
traffic_signals,269422424,,116.2305039,40.06995,POINT (116.2305039 40.06995)
,3300183890,,116.2040366,39.9807023,POINT (116.2040366 39.9807023)
,1361170259,,116.28945,39.9323294,POINT (116.28945 39.9323294)
traffic_signals,339578715,,116.3563828,40.0373416,POINT (116.3563828 40.0373416)
traffic_signals,339578716,,116.3637322,40.0393071,POINT (116.3637322 40.0393071)
,1361170260,,116.2902013,39.9323426,POINT (116.2902013 39.9323426)
,1735462750,,116.3401936,40.0005524,POINT (116.3401936 40.0005524)
,1735462752,,116.3413045,40.0019497,POINT (116.3413045 40.0019497)
,1361170272,,116.2900344,39.9332065,POINT (116.2900344 39.9332065)
,1735462754,,116.3416511,40.0034512,POINT (116.3416511 40.0034512)
,269422435,,116.2675658,40.0861793,POINT (116.2675658 40.0861793)
,4746301892,,116.3127227,39.9856849,POINT (116.3127227 39.9856849)
,2772979557,,116.3016817,39.991159,POINT (116.3016817 39.991159)
,1361170279,,116.2912816,39.9335667,POINT (116.2912816 39.9335667)
,1587187560,,116.3469412,39.9979316,POINT (116.3469412 39.9979316)
,4746301893,,116.3129111,39.9848396,POINT (116.3129111 39.9848396)
,1361170284,,116.2901854,39.9336252,POINT (116.2901854 39.9336252)
,1587187565,,116.3467641,39.9982206,POINT (116.3467641 39.9982206)
,2772979564,,116.3024414,39.9911896,POINT (116.3024414 39.9911896)
,4746301895,,116.31193,39.9853056,POINT (116.31193 39.9853056)
,1361170291,,116.2899252,39.9356784,POINT (116.2899252 39.9356784)
,4746301896,,116.3127543,39.9853628,POINT (116.3127543 39.9853628)
,586469246,,116.3165366,39.9619851,POINT (116.3165366 39.9619851)
,237539207,,116.2948189,39.9754762,POINT (116.2948189 39.9754762)
traffic_signals,1587187594,,116.3635363,40.0001834,POINT (116.3635363 40.0001834)
,586469260,,116.3184316,39.9620343,POINT (116.3184316 39.9620343)
,537972620,,116.3385441,39.9711334,POINT (116.3385441 39.9711334)
,4746301901,,116.3129705,39.9851121,POINT (116.3129705 39.9851121)
,1361170322,,116.2910477,39.9375247,POINT (116.2910477 39.9375247)
,1361170324,,116.2896385,39.9380862,POINT (116.2896385 39.9380862)
,1361170325,,116.2909501,39.9384592,POINT (116.2909501 39.9384592)
motorway_junction,1361170326,,116.290701,39.9392937,POINT (116.290701 39.9392937)
,1361170327,,116.2907797,39.939816,POINT (116.2907797 39.939816)
,537972629,,116.3385021,39.973972,POINT (116.3385021 39.973972)
,339578777,,116.3538226,40.0429493,POINT (116.3538226 40.0429493)
,339578781,,116.3433833,40.0282508,POINT (116.3433833 40.0282508)
,1361170335,,116.2892098,39.9409948,POINT (116.2892098 39.9409948)
traffic_signals,339578794,,116.3655895,40.0328756,POINT (116.3655895 40.0328756)
,325029809,,116.2696265,39.9206677,POINT (116.2696265 39.9206677)
,1737936818,,116.1064224,40.0615886,POINT (116.1064224 40.0615886)
,325029811,,116.2707834,39.9224752,POINT (116.2707834 39.9224752)
,1361170365,,116.2890896,39.9420034,POINT (116.2890896 39.9420034)
motorway_junction,1361170374,,116.2892128,39.9424487,POINT (116.2892128 39.9424487)
,4839755725,,116.1361498,40.1098242,POINT (116.1361498 40.1098242)
traffic_signals,339578831,,116.3517703,40.0291278,POINT (116.3517703 40.0291278)
,1361170390,,116.2888372,39.9442275,POINT (116.2888372 39.9442275)
,4839755743,,116.1359791,40.1119723,POINT (116.1359791 40.1119723)
,2699333600,,116.3099806,39.9889315,POINT (116.3099806 39.9889315)
,2699333601,,116.3121177,39.9890305,POINT (116.3121177 39.9890305)
,2699333602,,116.3136971,39.9891161,POINT (116.3136971 39.9891161)
,2699333603,,116.3137212,39.9890298,POINT (116.3137212 39.9890298)
,2699333604,,116.3145124,39.9890852,POINT (116.3145124 39.9890852)
traffic_signals,339578848,,116.3384101,40.0386723,POINT (116.3384101 40.0386723)
,339578850,,116.3418827,40.0387725,POINT (116.3418827 40.0387725)
traffic_signals,339578851,,116.3429505,40.0386075,POINT (116.3429505 40.0386075)
,339578856,,116.3479143,40.0389678,POINT (116.3479143 40.0389678)
