access,bridge,geometry,highway,junction,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,tunnel,u,v,width
,,"LINESTRING (116.3695938 40.0363811, 116.3702363 40.0347761, 116.3704604 40.0342239)",unclassified,,0,,250.961,,,False,33616847,,,,529961810,5128186652,
,,"LINESTRING (116.3695938 40.0363811, 116.3695657 40.0364584, 116.3680234 40.0404245, 116.3640582 40.0393921, 116.363919 40.0393559)","['tertiary', 'unclassified']",,0,,838.124,,永泰庄北路,False,"[161467858, 33616847]",,,,529961810,1734326783,
,,"LINESTRING (116.2686554 39.9129739, 116.268677 39.9130849)",secondary,,0,2,12.479,,西四环中路,True,29484730,,,,1230361426,1327782537,
,,"LINESTRING (116.2686554 39.9129739, 116.2711839 39.9129996)",unclassified,,0,,215.672,,,True,107011027,,,,1230361426,1230361142,
,,"LINESTRING (116.2349555 39.9487159, 116.2348802 39.9465214)",unclassified,,0,,244.102,,,False,53624688,,,,1621552126,677289177,
,,"LINESTRING (116.2349555 39.9487159, 116.2349597 39.9489433, 116.2348053 39.9492587, 116.234654 39.9493216, 116.232659 39.9494095, 116.2322513 39.9493273, 116.2313418 39.9492054)",unclassified,,0,,362.40099999999995,,,False,53624688,,,,1621552126,1808597612,
,,"LINESTRING (116.2349555 39.9487159, 116.2352709 39.9486636, 116.2354908 39.9485649, 116.2364682 39.9475274, 116.2382151 39.9464276)",unclassified,,0,,384.23199999999997,,,False,53624692,,,,1621552126,1621552087,
,,"LINESTRING (116.3075687 40.029289, 116.3076692 40.0293129)",residential,,0,,8.96,,,False,25847372,,,,281924440,294124430,
,,"LINESTRING (116.3075687 40.029289, 116.3071204 40.0291873)",residential,,0,,39.81,,,False,25847373,,,,281924440,282238578,
,,"LINESTRING (116.3075687 40.029289, 116.3076476 40.028902, 116.3084899 40.0290754, 116.3085449 40.0289158, 116.308878 40.0289736, 116.3089039 40.0288816)",residential,,0,,175.718,,,False,25847371,,,,281924440,281924267,
,,"LINESTRING (116.2932887 40.0475927, 116.2931416 40.0475523)",secondary,,0,,13.303,,上地九街,True,174647329,,,,1666814809,245136886,
,,"LINESTRING (116.2932887 40.0475927, 116.2931677 40.0478752, 116.2923418 40.0505445)",secondary,,0,,338.08299999999997,,上地西路,True,201288035,,,,1666814809,288448606,
,,"LINESTRING (116.2984882 40.0487996, 116.2985248 40.0487242)",secondary,,0,,8.944,,信息北路,False,174649370,,,,1666814810,287344652,
,,"LINESTRING (116.2984882 40.0487996, 116.2971088 40.0516762)",secondary,,0,,340.732,,信息北路,False,174649370,,,,1666814810,1853037479,
,,"LINESTRING (116.2984882 40.0487996, 116.2967941 40.0483967, 116.2960658 40.0482235, 116.2951342 40.048002)",secondary,,0,,298.951,,上地九街,True,174647329,,,,1666814810,1853037401,
,,"LINESTRING (116.3302405 39.9606437, 116.3318803 39.9606296)",residential,,0,,139.768,,皂君庙东路,False,42399103,,,,2286375362,529348203,
,,"LINESTRING (116.3302405 39.9606437, 116.3300919 39.9606729, 116.3287214 39.9605466)",residential,,0,,130.72299999999998,,皂君庙东路,False,42399103,,,,2286375362,586470356,
,,"LINESTRING (116.3302405 39.9606437, 116.330362 39.9600278, 116.3304254 39.9598211, 116.3305422 39.9595977, 116.3307511 39.9592409, 116.3330166 39.9575586, 116.3333446 39.9572728, 116.3340133 39.9565372)",residential,,0,,573.9879999999999,,,False,219487089,,,,2286375362,2286375356,
,,"LINESTRING (116.3465598 39.9631156, 116.346534 39.9636549)",residential,,0,,60.008,,,False,170476557,,,,1816089436,1816089441,
,,"LINESTRING (116.1986552 39.9890167, 116.2003239 39.9894251)",residential,,0,,149.24,,,False,225648443,,,,2344080221,2344080177,
,,"LINESTRING (116.1986552 39.9890167, 116.1981801 39.9895438, 116.1973003 39.990448, 116.1971457 39.9905402)",tertiary,,0,,213.326,,,False,76165267,,,,2344080221,898625358,
,,"LINESTRING (116.1986552 39.9890167, 116.1992101 39.9884012, 116.1998538 39.9873325, 116.2000515 39.9870194, 116.2001534 39.9869331, 116.2003366 39.986864, 116.2010447 39.9870613, 116.2018816 39.9873243, 116.2022678 39.9873243, 116.2028257 39.9871928, 116.2030188 39.9867489, 116.2027512 39.9861776, 116.2027184 39.9861077)",tertiary,,0,,634.7429999999999,,,False,76165267,,,,2344080221,905121891,
,,"LINESTRING (116.340686 40.0391204, 116.3406802 40.0391815)",road,,0,,6.812,,,False,556204624,,,,5365453660,5365500460,
,,"LINESTRING (116.3404805 40.0405363, 116.3405031 40.0405756)",road,,0,,4.775,,,False,556204624,,,,5365453663,5365453680,
,,"LINESTRING (116.3404805 40.0405363, 116.3405031 40.0405756)",road,,1,,4.775,,,False,556204624,,,,5365453663,5365453680,
,,"LINESTRING (116.3404805 40.0405363, 116.3400832 40.0405506, 116.3399762 40.0408685, 116.3399558 40.0411473, 116.3400848 40.0413105, 116.3404058 40.0413883, 116.3413276 40.0415347, 116.3415074 40.0413977, 116.3418662 40.0413896, 116.3419656 40.0411583, 116.3420053 40.0410153, 116.3420294 40.040729, 116.3420136 40.0406545, 116.3416107 40.0406149)",road,,0,,401.787,,,False,556204624,,,,5365453663,5365419071,
,,"LINESTRING (116.3404805 40.0405363, 116.3405366 40.0402359, 116.3405467 40.0401677)",road,,0,,41.375,,,False,556204624,,,,5365453663,5365453682,
,,"LINESTRING (116.346534 39.9636549, 116.3465598 39.9631156)",residential,,0,,60.008,,,False,170476557,,,,1816089441,1816089436,
,,"LINESTRING (116.346534 39.9636549, 116.3467835 39.9636693, 116.3469353 39.963678, 116.3469973 39.9636802)",residential,,0,,39.587,,,False,170476553,,,,1816089441,1816089443,
,,"LINESTRING (116.346534 39.9636549, 116.3465226 39.964068, 116.3464954 39.9647655, 116.3456987 39.964757)",residential,,0,,191.443,,,False,"[500556386, 170476557]",,,,1816089441,4915843147,
,,"LINESTRING (116.3469973 39.9636802, 116.347032 39.9627619, 116.3470437 39.9624989)",tertiary,,0,,131.41400000000002,,西土城路,True,136867416,,,,1816089443,1350995994,
,,"LINESTRING (116.3469973 39.9636802, 116.3469353 39.963678, 116.3467835 39.9636693, 116.346534 39.9636549)",residential,,0,,39.587,,,False,170476553,,,,1816089443,1816089441,
,,"LINESTRING (116.2447606 39.9880555, 116.2446389 39.9880177)",tertiary,,0,2,11.188,,玉泉山路,False,42489814,,,,530649961,530649439,
,,"LINESTRING (116.2447606 39.9880555, 116.2448638 39.9880982, 116.2450063 39.9882011, 116.2450948 39.9883429, 116.2451534 39.988499, 116.2455002 39.9898419, 116.2455289 39.990089, 116.2455324 39.9922333, 116.2454466 39.9928448, 116.2454895 39.9931013, 116.2459616 39.9940547, 116.2465795 39.9942323, 116.2469744 39.9944493, 116.2479694 39.9950515)",tertiary,,0,2,896.621,,玉泉山路,False,42489814,,,,530649961,530649982,
,,"LINESTRING (116.3411808 40.0405569, 116.3408778 40.0405792)",road,,0,,25.913,,,False,556204624,,,,5365453678,5365503285,
,,"LINESTRING (116.3411808 40.0405569, 116.341166 40.0404837, 116.3409639 40.0404762, 116.3408778 40.0405792)",road,,1,,39.059000000000005,,,False,556212989,,,,5365453678,5365503285,
,,"LINESTRING (116.3411808 40.0405569, 116.3415264 40.0406241, 116.3416107 40.0406149)",road,,0,,37.604,,,False,556204624,,,,5365453678,5365419071,
,,"LINESTRING (116.2690447 39.9586397, 116.2690874 39.9582494, 116.269186 39.9572261, 116.2692981 39.9560618)",tertiary,,0,,287.46500000000003,,西四环北路,True,154526759,,,,2354664303,1670551666,
,,"LINESTRING (116.2690447 39.9586397, 116.2677824 39.9585975, 116.2674548 39.9585959, 116.2671125 39.9585943, 116.2664325 39.9586195, 116.2608389 39.958936, 116.2605106 39.9557131)",tertiary,,0,,1060.325,,"['常青路', '常润路']",False,"[239556664, 42943488]",,,,2354664303,537976184,
,,"LINESTRING (116.3405031 40.0405756, 116.3404805 40.0405363)",road,,0,,4.775,,,False,556204624,,,,5365453680,5365453663,
,,"LINESTRING (116.3405031 40.0405756, 116.3404805 40.0405363)",road,,1,,4.775,,,False,556204624,,,,5365453680,5365453663,
,,"LINESTRING (116.3405031 40.0405756, 116.3405467 40.0401677)",road,,0,,45.508,,,False,556204624,,,,5365453680,5365453682,
,,"LINESTRING (116.3405031 40.0405756, 116.3407905 40.0405669, 116.3408778 40.0405792)",road,,0,,32.042,,,False,556204624,,,,5365453680,5365503285,
,,"LINESTRING (116.3405467 40.0401677, 116.3405855 40.0399051)",road,,0,,29.386,,,False,556204624,,,,5365453682,5365500468,
,,"LINESTRING (116.3405467 40.0401677, 116.3405031 40.0405756)",road,,0,,45.508,,,False,556204624,,,,5365453682,5365453680,
,,"LINESTRING (116.3405467 40.0401677, 116.3405366 40.0402359, 116.3404805 40.0405363)",road,,0,,41.375,,,False,556204624,,,,5365453682,5365453663,
,yes,"LINESTRING (116.3053885 39.9404882, 116.304838 39.9406858, 116.3033287 39.9412602, 116.3027428 39.9414967)",trunk,,0,,251.925,,紫竹院路,True,"[139339328, 47503868, 29276912]",,,,2109313908,2109313916,
,,"LINESTRING (116.3709266 39.9856119, 116.3711056 39.9856233, 116.3714353 39.98582)",tertiary,,0,,50.903999999999996,,北四环中路,True,121399211,,,,610915191,610915192,
,,"LINESTRING (116.3709266 39.9856119, 116.3721631 39.9848673, 116.3723173 39.9847492, 116.3724565 39.9845893)",tertiary_link,,0,,173.939,,,True,121399398,,,,610915191,296953489,
,,"LINESTRING (116.3714353 39.98582, 116.3715969 39.9859208, 116.3718045 39.9859676)",tertiary,,0,,36.191,,北四环中路,True,121399211,,,,610915192,610915193,
,,"LINESTRING (116.3027428 39.9414967, 116.3013636 39.9420533)",trunk,,0,,132.875,,紫竹院路,True,29276912,,,,2109313916,981930387,
,,"LINESTRING (116.3027428 39.9414967, 116.3026179 39.9416514)",trunk_link,,0,1,20.231,,,True,623470062,,,,2109313916,978266265,
,,"LINESTRING (116.3519622 39.966173, 116.3532038 39.9662721)",trunk_link,,0,,106.384,,,True,106620116,,,,1816089468,1226548268,
,,"LINESTRING (116.3519622 39.966173, 116.3527725 39.9661179, 116.354121 39.9661192, 116.3546694 39.9661197)",tertiary,,0,,230.986,,北三环中路,True,227668227,,,,1816089468,340411596,
,,"LINESTRING (116.2479694 39.9950515, 116.2495407 39.9958564, 116.2504333 39.9961326, 116.2511981 39.9962288)",tertiary,,0,2,309.046,,玉泉山路,False,42489814,,,,530649982,644609532,
,,"LINESTRING (116.2479694 39.9950515, 116.2469744 39.9944493, 116.2465795 39.9942323, 116.2459616 39.9940547, 116.2454895 39.9931013, 116.2454466 39.9928448, 116.2455324 39.9922333, 116.2455289 39.990089, 116.2455002 39.9898419, 116.2451534 39.988499, 116.2450948 39.9883429, 116.2450063 39.9882011, 116.2448638 39.9880982, 116.2447606 39.9880555)",tertiary,,0,2,896.6210000000001,,玉泉山路,False,42489814,,,,530649982,530649961,
,,"LINESTRING (116.2479694 39.9950515, 116.2450434 40.0007884, 116.2449643 40.0010943)",residential,,0,,719.554,,,False,128620774,,,,530649982,644609563,
,,"LINESTRING (116.3110604 39.9889815, 116.3099806 39.9889315)",residential,,0,,92.16,,,False,264247407,,,,5928997764,2699333600,
,,"LINESTRING (116.3110604 39.9889815, 116.3111966 39.9889878, 116.3121177 39.9890305)",residential,,0,,90.241,,,False,264247407,,,,5928997764,2699333601,
,,"LINESTRING (116.3110604 39.9889815, 116.3111869 39.9876762, 116.3109962 39.9875186)",residential,,0,,169.44,,,False,628042948,,,,5928997764,5928997766,
,,"LINESTRING (116.2711426 39.9164161, 116.2692432 39.9164194)",residential,,0,,161.99,,,False,42713475,,,,1230361477,534128270,
,,"LINESTRING (116.2711426 39.9164161, 116.2760329 39.9164171)",residential,,0,,417.067,,,False,42713475,,,,1230361477,1327782517,
,,"LINESTRING (116.2711426 39.9164161, 116.271184 39.9131165)",residential,,0,,366.916,,,False,107011117,,,,1230361477,1327782492,
,,"LINESTRING (116.3109962 39.9875186, 116.3104444 39.9874874)",residential,,0,,47.139,,,False,628042948,,,,5928997766,5928997767,
,,"LINESTRING (116.3109962 39.9875186, 116.3110248 39.9871877)",residential,,0,,36.875,,,False,628042950,,,,5928997766,5928997772,
,,"LINESTRING (116.3109962 39.9875186, 116.3111869 39.9876762, 116.3110604 39.9889815)",residential,,0,,169.44,,,False,628042948,,,,5928997766,5928997764,
,,"LINESTRING (116.3104444 39.9874874, 116.3109962 39.9875186)",residential,,0,,47.139,,,False,628042948,,,,5928997767,5928997766,
,,"LINESTRING (116.3101171 39.987135, 116.3110248 39.9871877)",residential,,0,,77.554,,,False,628042949,,,,5928997768,5928997772,
,,"LINESTRING (116.3101171 39.987135, 116.3100104 39.9884489, 116.3100035 39.9885963, 116.3100004 39.988653, 116.3099905 39.988806, 116.3099806 39.9889315)",primary,,0,,200.107,,中关村北大街,True,121778743,,,,5928997768,2699333600,
,,"LINESTRING (116.2958583 39.9717611, 116.2959256 39.9716999, 116.2960694 39.9715669, 116.2962302 39.9714088, 116.2968093 39.9709963)",tertiary,,0,,117.767,,万泉河路,True,174930880,,,,2109313929,1293134771,
,,"LINESTRING (116.31017 39.9864842, 116.3101171 39.987135)",primary,,0,,72.506,,中关村北大街,True,121778743,,,,5928997771,5928997768,
,,"LINESTRING (116.31017 39.9864842, 116.311381 39.9865738, 116.3113769 39.9866088)",residential,,0,,107.56099999999999,,,False,628042949,,,,5928997771,5929004506,
,,"LINESTRING (116.3110248 39.9871877, 116.3101171 39.987135)",residential,,0,,77.554,,,False,628042949,,,,5928997772,5928997768,
,,"LINESTRING (116.3110248 39.9871877, 116.3109962 39.9875186)",residential,,0,,36.875,,,False,628042950,,,,5928997772,5928997766,
,,"LINESTRING (116.3110248 39.9871877, 116.3113071 39.9872041, 116.3113769 39.9866088)",residential,,0,,90.581,,,False,628042949,,,,5928997772,5929004506,
,,"LINESTRING (116.3124432 39.9856639, 116.3127227 39.9856849)",residential,,0,,23.927,,,False,481724518,,,,5928997780,4746301892,
,,"LINESTRING (116.3124432 39.9856639, 116.312405 39.9859391)",residential,,0,,30.773,,,False,628042953,,,,5928997780,5929004487,
,,"LINESTRING (116.3124432 39.9856639, 116.311894 39.9856226, 116.3119106 39.9854767)",residential,,0,,63.301,,,False,481724518,,,,5928997780,5928997784,
,,"LINESTRING (116.3123684 39.9861613, 116.3131335 39.9862222)",residential,,0,,65.535,,中关村北一条,False,177353867,,,,5928997781,5928997783,
,,"LINESTRING (116.3123684 39.9861613, 116.3122246 39.9861499)",residential,,0,,12.317,,中关村北一条,False,177353867,,,,5928997781,5929004510,
,,"LINESTRING (116.3123684 39.9861613, 116.312405 39.9859391)",residential,,0,,24.904,,,False,628042953,,,,5928997781,5929004487,
,,"LINESTRING (116.3132017 39.9857209, 116.3129241 39.9857)",residential,,0,,23.765,,,False,481724518,,,,5928997782,1817818222,
,,"LINESTRING (116.3132017 39.9857209, 116.3131679 39.9859901)",residential,,0,,30.072,,,False,628042954,,,,5928997782,5929004488,
,,"LINESTRING (116.3132017 39.9857209, 116.3137457 39.9857619, 116.313764 39.9856104)",residential,,0,,63.489,,,False,481724518,,,,5928997782,5929004501,
,,"LINESTRING (116.3131335 39.9862222, 116.3133574 39.98624)",residential,,0,,19.178,,中关村北一条,False,177353867,,,,5928997783,5929004512,
,,"LINESTRING (116.3131335 39.9862222, 116.3123684 39.9861613)",residential,,0,,65.535,,中关村北一条,False,177353867,,,,5928997783,5928997781,
,,"LINESTRING (116.3131335 39.9862222, 116.3131679 39.9859901)",residential,,0,,25.974,,,False,628042954,,,,5928997783,5929004488,
,,"LINESTRING (116.3119106 39.9854767, 116.31193 39.9853056)",residential,,0,,19.097,,,False,481724518,,,,5928997784,4746301895,
,,"LINESTRING (116.3119106 39.9854767, 116.311894 39.9856226, 116.3124432 39.9856639)",residential,,0,,63.301,,,False,481724518,,,,5928997784,5928997780,
,,"LINESTRING (116.3119106 39.9854767, 116.3116241 39.9854577, 116.3115655 39.9858684, 116.3118831 39.9858952)",residential,,0,,97.66300000000001,,,False,628042955,,,,5928997784,5929004490,
,,"LINESTRING (116.2122533 39.9236692, 116.2108457 39.9237087, 116.2099531 39.9238996, 116.2091892 39.9241234, 116.2084682 39.9245447, 116.2078454 39.9249236, 116.2075883 39.9250001, 116.207343 39.9250129, 116.2051426 39.9250098, 116.2049224 39.9249915, 116.2047174 39.9249396, 116.2032497 39.9239128, 116.2026832 39.9237416)",primary,,0,,904.707,,阜石路,True,42372483,,,,528978841,528978828,
,,"LINESTRING (116.3018953 39.9609253, 116.3019089 39.9607688)",tertiary_link,,0,,17.441,,,True,42454222,,,,321557406,321556298,
,,"LINESTRING (116.3018953 39.9609253, 116.3005406 39.9602928, 116.2989313 39.9595514)",secondary,,0,,295.224,,长春桥路,True,42454291,,,,321557406,1854582125,
,,"LINESTRING (116.1687253 40.0579, 116.1687291 40.0595607, 116.1728917 40.05958)",tertiary,,0,,538.931,,,False,371908730,,,,5123511204,5125660297,
,,"LINESTRING (116.1687253 40.0579, 116.1687242 40.0574044, 116.1687211 40.056065)",tertiary,,0,,204.043,,,False,371908730,,,,5123511204,3754564652,
,,"LINESTRING (116.1687253 40.0579, 116.1691907 40.0577513, 116.1713403 40.0578282, 116.1719522 40.0577554, 116.173664 40.0575361, 116.175014 40.0578406)",residential,,0,,546.269,,,False,526938033,,,,5123511204,1849464945,
,,"LINESTRING (116.3041972 39.8980002, 116.3040526 39.8976888)",trunk_link,,0,,36.758,,,True,127468281,,,,604705707,1410728945,
,yes,"LINESTRING (116.3041972 39.8980002, 116.3042043 39.8965223, 116.3042056 39.8962515, 116.3042093 39.8950846, 116.3041971 39.8942798)",trunk,,0,,413.698,,西三环,True,"[162652111, 143617317, 127468286, 127468287]",,,,604705707,1410728779,
,,"LINESTRING (116.3142657 39.989151, 116.3136971 39.9891161)",residential,,0,,48.596,,,False,369335067,,,yes,3731329975,2699333602,
,,"LINESTRING (116.3128052 39.9953746, 116.3119552 39.9953451)",residential,,0,,72.483,,,False,392563334,,,,3957789243,3957789244,
,,"LINESTRING (116.3128052 39.9953746, 116.3127865 39.9956175)",residential,,0,,27.056,,,False,392563334,,,,3957789243,3957789262,
,,"LINESTRING (116.3128052 39.9953746, 116.3135552 39.9953952)",residential,,0,,63.931,,,False,392563343,,,,3957789243,3957789264,
,,"LINESTRING (116.2871507 39.9639158, 116.2885303 39.9616417)",residential,,0,,278.868,,万柳西路,False,42398506,,,,529339323,529339048,
,,"LINESTRING (116.2871507 39.9639158, 116.2854303 39.9660312)",residential,,0,,277.176,,万柳西路,False,42398506,,,,529339323,529339653,
,,"LINESTRING (116.2871507 39.9639158, 116.2890575 39.9642489)",residential,,0,,166.675,,泉宗北路,False,42398570,,,,529339323,529339960,
,,"LINESTRING (116.2032986 40.0760648, 116.2050475 40.0769904, 116.2051533 40.0770391, 116.2052196 40.0770918, 116.2053282 40.0771989, 116.2094502 40.0793905, 116.2095349 40.0794098, 116.2096034 40.0794016, 116.2096656 40.0793691, 116.2102555 40.0789414)",unclassified,,0,,730.678,,云水路,False,219294690,,,,2284753856,2284753876,
,,"LINESTRING (116.3149303 40.035464, 116.3157837 40.0351411, 116.3164116 40.0348994, 116.3166307 40.0348172, 116.317215 40.0346239)",secondary,,0,,215.839,,小营西路,True,201332583,,,,292590530,4806091177,
,,"LINESTRING (116.2627531 40.0021383, 116.2629217 40.0025104, 116.2633423 40.0027866, 116.2638658 40.0030561, 116.2642356 40.0033517, 116.2643359 40.0035253, 116.2643293 40.004269)",tertiary,,0,2,294.041,,玉泉山路,False,42489814,,,,530650054,528918503,
,,"LINESTRING (116.2627531 40.0021383, 116.2626554 40.0019492, 116.2625417 40.001782, 116.262351 40.0015548, 116.2621423 40.0013419, 116.2619168 40.0011949, 116.2617429 40.0011276)",tertiary,,0,2,145.034,,玉泉山路,False,42489814,,,,530650054,2264607838,
,yes,"LINESTRING (116.2627531 40.0021383, 116.2628007 40.0020478, 116.2631389 40.0019388, 116.2629494 40.0016012, 116.2627521 40.0013868, 116.262634 40.0010334, 116.2626233 40.0007786, 116.2629023 40.0006965, 116.2645867 40.0007211, 116.2657347 40.0009677, 116.2663248 40.0011258, 116.266593 40.0013088, 116.2668183 40.0013704, 116.2676811 40.0015744, 116.2679042 40.0015869, 116.26842 40.001604, 116.2688045 40.0016168)","['residential', 'unclassified']",,0,,728.507,,青龙桥东街,False,"[50633991, 50633865, 372720078, 50633979, 217166815]",,,,530650054,1423042893,
